"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:2ykoMKcuyU6lb4a4sgWsrZ","Acid Reign","spotify:artist:4IvneyseUnh42KeTx1icxK","Angel Vivaldi","spotify:album:1GmsGh2u6HG57geUicDqEQ","The Speed of Dark: Revisited","spotify:artist:4IvneyseUnh42KeTx1icxK","Angel Vivaldi","2016-08-26","https://i.scdn.co/image/ab67616d0000b27354e522696c1fc3ea095c736a","1","3","321092","https://p.scdn.co/mp3-preview/2f5240011a4c128dafc897e2beb34082a5a1180e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","TCACR1607493","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:04:48Z"
"spotify:track:3j2TGTjwP7S7xw70Gn55EW","The World Burning Around Me","spotify:artist:4IvneyseUnh42KeTx1icxK","Angel Vivaldi","spotify:album:1GmsGh2u6HG57geUicDqEQ","The Speed of Dark: Revisited","spotify:artist:4IvneyseUnh42KeTx1icxK","Angel Vivaldi","2016-08-26","https://i.scdn.co/image/ab67616d0000b27354e522696c1fc3ea095c736a","1","1","251104","https://p.scdn.co/mp3-preview/e6f7d64a9414aad8cd93c4e01e42e2d738ffc4d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","TCACR1607491","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:04:51Z"
"spotify:track:0DNqmTzg21AVqL4WFDZ9OT","Thank You, Pain","spotify:artist:3NrGqWwh6dKk99v1UFqQak","The Agonist","spotify:album:4wkPLVKMtyHnzaZGRK1JiE","Lullabies For The Dormant Mind","spotify:artist:3NrGqWwh6dKk99v1UFqQak","The Agonist","2009-10-30","https://i.scdn.co/image/ab67616d0000b273b8ede80be8d0c9e733f96108","1","3","224546","https://p.scdn.co/mp3-preview/c200442f2d904acc6196a7156ff3d859ba4e3a99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","US4E40949703","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:02Z"
"spotify:track:1CQ42f6Q8cPXVxfOIBCl7t","Megitsune","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","spotify:album:4ZP1VCOoJHRgKd1FJ9DjmW","BABYMETAL","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","2014-06-12","https://i.scdn.co/image/ab67616d0000b2737ef95f25e727f97f68c135f1","1","2","248693","https://p.scdn.co/mp3-preview/7049693f65ed738d95ca7882b79bb55c2d6f0255?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","JPTF01306901","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:07Z"
"spotify:track:5yti1b759eM2TbpdlU6sdT","Feisty Cadavers","spotify:artist:7mAqCk75DUBWgcC0sqhzwX","John 5","spotify:album:4UWaKc4R4CO6a24kZ4PIN8","Vertigo","spotify:artist:7mAqCk75DUBWgcC0sqhzwX","John 5","2004-01-01","https://i.scdn.co/image/ab67616d0000b27305bfd2563a6f2bbc67b1c18f","1","2","252146","https://p.scdn.co/mp3-preview/908a4326a10d8f95ba360629ee0c3467c6d83ecc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","NLB930501421","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:26Z"
"spotify:track:2A4wfplwsIXUUD3UVirWDd","KARATE","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","spotify:album:2vIRdYffs93ca7L0Eh4mTm","METAL RESISTANCE","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","2016-04-01","https://i.scdn.co/image/ab67616d0000b273fb9801e0a6ddc403436b88dc","1","2","263173","https://p.scdn.co/mp3-preview/f6163eab796fe805d65fab0b62829719741b22f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","JPC101600016","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:35Z"
"spotify:track:77rj86ejZIot8ctbOFIBz5","Divine Attack - Shingeki -","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","spotify:album:0gboAM5pPE6N4WBgCmq70t","THE OTHER ONE","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","2023-03-24","https://i.scdn.co/image/ab67616d0000b2734bb6d96d3e9c5a844d2bd080","1","2","218661","https://p.scdn.co/mp3-preview/4a4a219f50afd48bf1b7a8138879ba5aa6446cb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","JPTF02224102","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:49Z"
"spotify:track:7wuDJMcpXaIxRvJq7iG2bM","La Leyenda Del Hada Y El Mago","spotify:artist:632M26jlmnCrL8CqD5i7Kd","Rata Blanca","spotify:album:4ZVdhrTnRFM8OYwB9lp71x","Magos, Espadas Y Rosas","spotify:artist:632M26jlmnCrL8CqD5i7Kd","Rata Blanca","2004-01-01","https://i.scdn.co/image/ab67616d0000b273b50ec7158f3d029815558fce","1","1","325213","https://p.scdn.co/mp3-preview/90818b8d391a59c3d965fe70dfc37161946710af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","ARF099000029","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:54Z"
"spotify:track:7zuuWZo0MyOdG3VHg1Mgml","Headbangeeeeerrrrr!!!!!","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","spotify:album:6Eepi724OOt38pTaUrZErI","BABYMETAL","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","2015-05-11","https://i.scdn.co/image/ab67616d0000b273d01512173f11eec708e1768f","1","12","240441","https://p.scdn.co/mp3-preview/4df47255d763bce011afc9ed25d5c5250e0e307a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","JPTF01209901","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:05:56Z"
"spotify:track:14WYmNQWvR2TTWoRp8t9Ml","RATATATA","spotify:artist:630wzNP2OL7fl4Xl0GnMWq, spotify:artist:1WNoKxsp715jez1Td4vthc","BABYMETAL, Electric Callboy","spotify:album:4DccXktGbSRsgUoBvH8EN7","RATATATA","spotify:artist:630wzNP2OL7fl4Xl0GnMWq, spotify:artist:1WNoKxsp715jez1Td4vthc","BABYMETAL, Electric Callboy","2024-05-23","https://i.scdn.co/image/ab67616d0000b2733900e6899672f9dfdc028611","1","1","216428","https://p.scdn.co/mp3-preview/0317243e8cb31d5057083391ea12c61f4a7dad26?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","GBDHC2549601","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:01Z"
"spotify:track:0bUgTRe5st6TMbRCEjKezX","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:14OgR04PHXULz1svvsol8L","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2016-08-19","https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa","1","7","235840","https://p.scdn.co/mp3-preview/b07790e730a7c749036fa930a93e2b8813f592f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","DED831600523","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:03Z"
"spotify:track:5K5t5MIn1ezm9ujYjBFHaB","El Baile de los Caídos","spotify:artist:1UM5OPJuE5dGDgyPSNSAqH","Lèpoka","spotify:album:2XvPjUnLdLeiRDCY8sAaCf","El Baile de los Caídos","spotify:artist:1UM5OPJuE5dGDgyPSNSAqH","Lèpoka","2020-09-04","https://i.scdn.co/image/ab67616d0000b273a6ea95aa3155a92683fcae15","1","3","197151","https://p.scdn.co/mp3-preview/197b7ae74a73b18146f0260aa2729743c9b5622e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","ES17E2000513","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:07Z"
"spotify:track:7JDLNWmOxIiBWCI78zvQxn","Seguimos en pie","spotify:artist:1UM5OPJuE5dGDgyPSNSAqH","Lèpoka","spotify:album:0PepDgrsyzHlhn213FTBIO","Seguimos en pie","spotify:artist:1UM5OPJuE5dGDgyPSNSAqH","Lèpoka","2020-03-13","https://i.scdn.co/image/ab67616d0000b2733746f0c359dd9cbb8b37d1f3","1","1","166390","https://p.scdn.co/mp3-preview/8a7c5a94795a3ed114ef7b8c54dbb6962b9f681e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","ES17E2000455","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:10Z"
"spotify:track:0xXrilzdfW5aBsUXuriz8p","La Vida en un Beso","spotify:artist:3hMTlMf2UGZTeP6DSUUl09","Warcry","spotify:album:5aoOaqIigu868ZsKlviLpf","Revolución","spotify:artist:3hMTlMf2UGZTeP6DSUUl09","Warcry","2008-10-27","https://i.scdn.co/image/ab67616d0000b27398b68ee22ab1ee836ff79a0a","1","8","264893","https://p.scdn.co/mp3-preview/9577413fc6d49172dc7cc0eebb7f7f5a03098211?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","ushm81547540","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:17Z"
"spotify:track:2xYwGtP7IbvF4l84OyL59w","Lil' Bloodred Ridin' Hood","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:29Ge8PsI0Qshm3q3NCS7Uu","Hate Crew Deathroll","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2004-01-01","https://i.scdn.co/image/ab67616d0000b273b83afe7fc2429121b83820f7","1","8","204560","https://p.scdn.co/mp3-preview/d068ab4fd5d42932ff422bfd24325955fcc90e3f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","28","FISFS0200069","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:30Z"
"spotify:track:27wqSh5wL0TrA3xuuDXWn0","Famous Last Words","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:29mlJg2PpuihKDNYZalIxw","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2016-09-23","https://i.scdn.co/image/ab67616d0000b2739a3e7d0c38c3af225e4695ce","1","13","299226","https://p.scdn.co/mp3-preview/a81c5e46cd514a8093ba2b2bedbba83b4b8dfa6d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USRE10602914","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:39Z"
"spotify:track:7vBczWEtVRGXkI5HOISv7L","This Is How I Disappear","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:29mlJg2PpuihKDNYZalIxw","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2016-09-23","https://i.scdn.co/image/ab67616d0000b2739a3e7d0c38c3af225e4695ce","1","3","239053","https://p.scdn.co/mp3-preview/70e93e2e4867772c97c9f2fa4c1327ebf3d49796?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USRE10602905","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:42Z"
"spotify:track:5BB0Jzw60KyfSTyjJqtely","Na Na Na (Na Na Na Na Na Na Na Na Na)","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:2wPnKggTK3QhYAKL7Q0vvr","Danger Days: The True Lives of the Fabulous Killjoys","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2010-11-19","https://i.scdn.co/image/ab67616d0000b2736fbf4bb780a9cbc34b3f35da","1","2","205960","https://p.scdn.co/mp3-preview/7aaaf546b7735a3277022ef9dc8568e29fdf78a0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USRE11000909","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:45Z"
"spotify:track:0ipTpoDQ06S5iI4RRQFQjx","Orphan","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:754RY5WpZ2LTUZsk8kDBju","We Are Not Your Kind","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2019-08-09","https://i.scdn.co/image/ab67616d0000b27326f20b4d67c0c7b0f137ce4f","1","11","361573","https://p.scdn.co/mp3-preview/0a8996127008e74be2c7aa6095fd5b1d90484d40?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","NLA321900103","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:53Z"
"spotify:track:2t76ryuVBXm2HOQkpejaxC","Stratosphere","spotify:artist:1O8CSXsPwEqxcoBE360PPO","Stratovarius","spotify:album:1BUQMTwWjadjppsJsSjXh5","Episode (Original Version)","spotify:artist:1O8CSXsPwEqxcoBE360PPO","Stratovarius","1996-08-29","https://i.scdn.co/image/ab67616d0000b2734f4648db0d1cbcbfe3922506","1","8","292066","https://p.scdn.co/mp3-preview/e304f7aa4a787491558d312739da45c7d8e21f88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GBAJE0506733","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:06:56Z"
"spotify:track:0BpKPyXhWsTaWkgXeOd1Sn","Thank You for the Venom","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:3DuiGV3J09SUhvp8gqNx8h","Three Cheers for Sweet Revenge","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2004-06-08","https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43","1","9","221093","https://p.scdn.co/mp3-preview/6e32905c64a20ce5dd63c03e5f71eeb738578962?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USRE10400664","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:02Z"
"spotify:track:5bTuwAgYUD5MABOIPH8ZMt","You Know What They Do to Guys Like Us in Prison","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:3DuiGV3J09SUhvp8gqNx8h","Three Cheers for Sweet Revenge","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2004-06-08","https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43","1","4","173733","https://p.scdn.co/mp3-preview/d4efbb2b940fff3703542419066917b439b4095a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USRE10400659","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:05Z"
"spotify:track:4eU58097GrLRHhVgxLVmV5","Hate Crew Deathroll","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:29Ge8PsI0Qshm3q3NCS7Uu","Hate Crew Deathroll","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2004-01-01","https://i.scdn.co/image/ab67616d0000b273b83afe7fc2429121b83820f7","1","9","215866","https://p.scdn.co/mp3-preview/80d17e60895229e0416274500a01739f8b26d18d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","FISFS0200070","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:09Z"
"spotify:track:6uKBiE9XMSeyD62Ud86JQY","Reject Yourself","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","spotify:album:6iJEtgHTEbVlSS5isIS71z","As Daylight Dies (Special Edition)","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","2007-02-06","https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4","1","11","285080","https://p.scdn.co/mp3-preview/930abb08c253bf19825b56cd165e2573d1862a06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","NLA320682676","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:15Z"
"spotify:track:0dgCqrI14Oe3nqGLS3qbzJ","U-Fig","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","7","175266","https://p.scdn.co/mp3-preview/86f9b726dbee1319dfec50018a57b67b7b91363f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USSM10505336","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:19Z"
"spotify:track:1MxB3Qw6wz8IZYSmIPyH6I","Scream","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2004","https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a","1","16","271986","https://p.scdn.co/mp3-preview/7ca1bae517df2b1d5baa98a5aea039abb6bb83c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","NLA320420830","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:22Z"
"spotify:track:6GCusUym0CAdFS2g1qG79Y","The Nameless","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2004","https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a","1","12","268040","https://p.scdn.co/mp3-preview/d642f87a0a9c843165349c10dd93a60d1976e21a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","NLA320420825","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:26Z"
"spotify:track:0fX9KPa0i9RGDI59gI90i9","Vermilion","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2004","https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a","1","8","316666","https://p.scdn.co/mp3-preview/0c568951b8da602790f4425c8d2a08b5a85978ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","NLA320420821","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:29Z"
"spotify:track:3q7GKmKaiktt57PVIxKOm8","The Blister Exists","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2004","https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a","1","2","319426","https://p.scdn.co/mp3-preview/d33726ffd01b1a39fd5d77e886656861dbb72ef4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","NLA320420817","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:31Z"
"spotify:track:7wdwIaXUuzlu1grzWMFRJm","Mary On A Cross","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","spotify:album:1BbfbJZan9d1srv8aHavom","[MESSAGE FROM THE CLERGY]","spotify:artist:1Qp56T7n950O3EGMsSl81D","Ghost","2022-09-12","https://i.scdn.co/image/ab67616d0000b273abbfdbe006aa34886622d520","1","1","244804","https://p.scdn.co/mp3-preview/5beaa6daeb90584a4aac5b0b950c4eeda4073cee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USC4R1902750","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:38Z"
"spotify:track:577mOFb1LAvSANIUZ4mbQ7","Revenga","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","3","228026","https://p.scdn.co/mp3-preview/2831cfb4624f2f0558f2b266259d84f029ed57b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USSM10501580","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:45Z"
"spotify:track:40rvBMQizxkIqnjPdEWY1v","Down with the Sickness","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:6IvosVciDOQ9NAPaKwhtLY","The Sickness","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","2000-03-07","https://i.scdn.co/image/ab67616d0000b2732b222dcd5c4fcac7c0e81da2","1","4","279213","https://p.scdn.co/mp3-preview/e337c2d60afaee5d3c31e8ed2676539ae0f1220b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USGI19900180","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:49Z"
"spotify:track:72Pi1tmyrMRl6WNsiefLfM","Dead Memories - Live at the Download Festival, 2009","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:2dNADktB0Xh4CHcxRvHvcz","Antennas to Hell (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2012-07-31","https://i.scdn.co/image/ab67616d0000b273da77dba76fb945fcad684b68","1","27","244373","https://p.scdn.co/mp3-preview/94b6294788c2edd983896b33b415f00e6ef78203?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","NLA321292270","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:55Z"
"spotify:track:5y0pgl9X1hDKeRkMQ4brJp","Everything Ends - Live at the Download Festival, 2009","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:2dNADktB0Xh4CHcxRvHvcz","Antennas to Hell (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2012-07-31","https://i.scdn.co/image/ab67616d0000b273da77dba76fb945fcad684b68","1","31","282426","https://p.scdn.co/mp3-preview/a553e6ffc069ce129efd9ec54ab3a6e367acefbf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","NLA321292274","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:07:59Z"
"spotify:track:2SpGXD7EbexndFmmThrnsy","Deer Dance","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:6jWde94ln40epKIQCd8XUh","Toxicity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2001-09-04","https://i.scdn.co/image/ab67616d0000b27307bc7d2a745636c356b4d0aa","1","3","174933","https://p.scdn.co/mp3-preview/826ad37f625a1ce8aa9c45a5c76276d00a6593fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USSM10107253","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:08:04Z"
"spotify:track:44NRdYQw7P0GWuiunRv3hr","I Stand Alone","spotify:artist:6gZq1Q6bdOxsUPUG1TaFbF","Godsmack","spotify:album:7xhudjssYTY8qRl1s9R3wu","Faceless","spotify:artist:6gZq1Q6bdOxsUPUG1TaFbF","Godsmack","2003-04-08","https://i.scdn.co/image/ab67616d0000b27365dc417bbf89a70b03d5f90e","1","5","246040","https://p.scdn.co/mp3-preview/e66e6e54b4018a0b7664c17c312eda470074416d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUR10111257","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:08:07Z"
"spotify:track:6gCVA6ja6g0foIsWv0RuSZ","ATWA","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:6jWde94ln40epKIQCd8XUh","Toxicity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2001-09-04","https://i.scdn.co/image/ab67616d0000b27307bc7d2a745636c356b4d0aa","1","9","176200","https://p.scdn.co/mp3-preview/31cf63942676c9c27c8d1ec9592bd2bb87655c37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USSM10107259","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-05T14:08:12Z"
"spotify:track:72fbjcXhYsVF54Ley9nmmt","What Can I Do (For You) [feat. Susan Egan & Tom Scharpling]","spotify:artist:4rF7c8zpCKzuSXohs2HIpA, spotify:artist:7CckquWatDQSr3PFKkjM8M, spotify:artist:7mC1wcdVz5yzAWC9wjrigv","Steven Universe, Susan Egan, Tom Scharpling","spotify:album:5MAx9iJP58ErRpSUdrV1Uk","Steven Universe, Vol. 1 (Original Soundtrack)","spotify:artist:4rF7c8zpCKzuSXohs2HIpA","Steven Universe","2017-06-02","https://i.scdn.co/image/ab67616d0000b273e18ff29a2fe8e9c0df309fa6","1","21","149613","https://p.scdn.co/mp3-preview/fbeeec906551485d32011f03c33fd889dd45cc07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","TCADA1767983","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-06T15:51:07Z"
"spotify:track:5XApCrSTIAPapBPT1Vo4SZ","藍二乗","spotify:artist:4UK2Lzi6fBfUi9rpDt6cik","ヨルシカ","spotify:album:6kfp9VKKNeeXdGROLCNYjd","藍二乗","spotify:artist:4UK2Lzi6fBfUi9rpDt6cik","ヨルシカ","2018-12-28","https://i.scdn.co/image/ab67616d0000b2732325bf5cf6ec542f8954947c","1","1","248452","https://p.scdn.co/mp3-preview/c31440234141c35405f5069c327afdd1b3f762ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","JPA651804340","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-07T19:22:29Z"
"spotify:track:6iRZzIDA9wpAn78FFjnnhY","San Sebastian (Revisited)","spotify:artist:5YeoQ1L71cXDMpSpqxOjfH","Sonata Arctica","spotify:album:5NNkNyiCzJe1l8uqTyVKr7","Silence","spotify:artist:5YeoQ1L71cXDMpSpqxOjfH","Sonata Arctica","2002-01-01","https://i.scdn.co/image/ab67616d0000b273291c543939d444557269bd15","1","8","277200","https://p.scdn.co/mp3-preview/9fd3bf3dfacdc1fd3fac6820b8dd951b8ab96f5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","FISFS0200122","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-21T02:00:58Z"
"spotify:track:5aqIfngqULv2S1dPzjfOWV","Suffocating Sight","spotify:artist:278ZYwGhdK6QTzE3MFePnP","Trivium","spotify:album:4tUJoHF6in0wA5cpioJkbV","Ascendancy","spotify:artist:278ZYwGhdK6QTzE3MFePnP","Trivium","2005","https://i.scdn.co/image/ab67616d0000b273224e4e09f27f73f57d08312f","1","10","227480","https://p.scdn.co/mp3-preview/bf43798859cad0e3dff99b0de7e640d41dab7359?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","NLA320480977","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-21T18:32:12Z"
